	movie_id	character	title	agent_verbs	patient_verbs	attributes	religion	age	Gender	title_embeddings
5244	2641298	Carol		['assumes', 'hijack', 'says', 'drive', 'get', 'loses']	['sends']	['wife']				
5245	2641298	Carter								
5246	2641298	Harold	veterinarian	['commits']	['holds']	['tying', 'humiliated']				
5247	2641298	McCoy		['taking']						
5248	2641298	Fran		['looks']		['horror']				
5249	17491852	Laurie		['delighted', 'upset', 'realizes', 'overhears', 'insists', 'confronts', 'knows']	['tell']	['mother']				
5250	17491852	Joseph Cotten								
5251	13771225	Margaret		['has']		['wife']				
5252	13771225	David Rowe	district attorney	['feels', 'investigates', 'attorney']						
5253	7581816	Raja		['beat', 'follows', 'saves']	['marry', 'save']				M	
5254	7581816	Komal		['makes', 'stops', 'marry', 'jumps']	['save', 'takes', 'shot']	['class']				
5255	20351304	Adam Thornton	executive	['nervous']						
5256	2118149	Raghu		['gets', 'amended', 'found']		['attitude', 'thinking', 'intentions', 'husband']			M	
5257	2118149	Vaidehi		['tries', 'gatecrashes', 'agrees', 'lives', 'gives', 'finds', 'intervenes', 'escapes', 'exposes', 'pregnant', 'confronts', 'faints']	['convince', 'takes', 'forced', 'informed', 'found']	['story']			F	
5258	19601982	Edward				['son']				
5259	19601982	Emily				['wife']				
5260	19601982	John		['leave']		['inheritance', 'behaviour']				
5261	431562	Leslie		['grows', 'join']		['wife']			F	
5262	34032784	Shanmugamani	teacher	['yield', 'irritated', 'finds', 'understands', 'has', 'misunderstands', 'arrives', 'insists']		['torture', 'desk', 'house']				
5263	1093364	Alma				['wife']				
5264	1093364	Otto Keller	caretaker housekeeper gardener	['asks', 'disguise', 'pulls', 'tries', 'declares', 'assumes', 'works', 'calls', 'receives', 'confesses', 'made', 'shoots', 'lies', 'murderer']	['wounded', 'employs', 'cornered', 'shoot']	['late', 'wife']				
5265	1405697	John Baxter		['loses', 'cornered', 'engage', 'shocked', 'stays', 'followed', 'leaving', 'sceptical', 'surprised', 'dining', 'catches', 'offers']	['restore', 'tells', 'escort', 'contracted']	['apologetic']			M	
5266	5670753	Ogami Ittō	executioner	['leaves', 'defeats', 'reaches', 'pushes', 'wanders', 'makes', 'upturns', 'thinks', 'takes', 'disrobes', 'put', 'steps', 'uses']	['test', 'killing', 'forced', 'give']	['executioner', 'leaps', 'execution']				
5267	4300418	Wahid	scientist	['pretends']	['meets', 'love']					
5268	4300418	Shaheen		['doctor', 'dies']	['win', 'marries']					
5269	11369741	James Sanford								
5270	20535383	Steve Winslow				['husband']			M	
5271	20535383	Clare Winslow		['tries', 'decides', 'seen', 'agrees', 'convinced', 'begin']	['received', 'alerted', 'requires', 'alert', 'threatens', 'convinces', 'travel', 'notice', 'accept']	['husband', 'mother', 'sister', 'concern', 'Reluctant', 'warning', 'dynamic', 'reluctance']				
5272	15453826	Gar Seberg		['picks', 'impales']						
5273	19162273	Missie May								
5274	11064746	Martin		['abused', 'forcing', 'hitting', 'drags', 'tells']		['home', 'father']				
5275	11064746	Theresa		['realizes']		['horrified', 'wife']				
5276	6030859	Thomas		['backs', 'makes', 'scared', 'start', 'swings', 'starts', 'splits', 'performs', 'falls', 'stabs', 'take', 'begins', 'takes', 'comes', 'tells', 'plunges']	['help', 'perform', 'tells']	['All', 'sudden', 'face']				
5277	6030859	Louette	butler	['watches', 'tells', 'stands']	['tied', 'help', 'stabs', 'finds', 'discovers']	['butler']				
5278	32552492	Winnie Madikizela - Mandela								
5279	32552492	Nelson Mandela							M	
5280	10638177	Bahadur		['married']		['son']				
5281	185783	Marilyn		['go']		['wife']				
5282	185783	Ross McElwee	director	['incorporates', 'abandons', 'goes', 'gets', 'returns']	['visit']	['brother', 'wife']				
5283	32896071	Nell		['go']		['grave']				
5284	32896071	Geoffrey Gilden			['marries']	['parents']				
5285	32896071	Peggy		['grows', 'stays', 'marries', 'daughter']		['daughter']				
5286	32896071	Bill Garvin	singer	['promise', 'breaks', 'gets', 'meet', 'puts']	['upset']					
5287	22759895	Krishnan	representative	['gets']	['married']	['part', 'representative']				
5288	22759895	Rukmani								
5289	16792210	Derek Charles	Executive Vice President	['learns', 'intends', 'rejects', 'moves', 'return', 'embrace', 'dining', 'set', 'flirts', 'have', 'take', 'calls', 'helpless', 'arrives', 'goes', 'visit']	['kicks', 'informs', 'report', 'reach', 'finds']	['belief']			M	
5290	12219523	Deepak		['gets', 'starts', 'trial', 'name', 'sets']	['acquitted']					
5291	15101415	Bharati				['wife']				
5292	15101415	Raghu Ramayya								
5293	18975264	Sreedharan Nair	teacher							
5294	18975264	Nalini			['marries']	['member']				
5295	24052626	Lissa Roman	actress writer musician	['received', 'spends', 'notices', 'promises']	['escorted', 'bothered']	['friend', 'daughter']			F	
5296	26591591	Mike Strauber		['begins', 'mutilates']	['kill']					
5297	26591591	Sharon				['wife']				
5298	27988012	Zara		['becomes', 'lost']						
5299	27988012	Rahim		['lead', 'comes', 'discovers', 'saves', 'heads', 'tries']	['asked', 'admitted', 'assaulted', 'locate', 'escape']	['brother']			M	
5300	10332120	Susan Stevenson		['escape', 'looking']	['spared', 'captured']	['husband']			F	
5301	11142742	Shalini		['returns', 'stops', 'gets', 'leaves']	['treated', 'marry']	['sister']				
5302	11142742	Ashok J. Rao		['more']	['told']				M	
5303	11142742	Ram Shashtri								
5304	15766158	Hanieh		['met', 'coming', 'explains', 'meets']	['beats', 'join', 'invites']	['wife', 'marriage']				
5305	15766158	Javid			['named']	['husband']				
5306	15766158	Ali Bolourchi		['performing', 'makes', 'break', 'ends', 'continues', 'destroy', 'met', 'beat', 'loses', 'singing', 'begs', 'playing', 'beats']	['divorced', 'disowned', 'visited', 'see', 'find', 'use']	['parents', 'tapes', 'arm', 'brother', 'downfall', 'scenes', 'use']				
5307	8045017	Swapna		['inform', 'goes', 'compromises', 'places', 'NRI', 'leave']	['sees', 'marry']	['uncle', 'cousin']				
5308	8045017	Deepak		['wants']	['marry']	['marrying']				
5309	3439529	Anne				['wife']				
5310	3439529	Jack MacKee	surgeon	['has', 'take', 'works', 'wanted', 'responds', 'become', 'puts', 'apologizes', 'asks']	['catching', 'changes', 'leads']	['cancer', 'mate', 'treatment']				
5311	34992166	Wendy				['wife']				
5312	34992166	Simon Morris	Journalist							
5313	5441734	Maria			['marries', 'captures', 'slave', 'rescues']					
5314	5441734	Larry McCoy	Guard	['finds', 'asks', 'points', 'tell', 'realizes', 'tells', 'opens', 'loses', 'looks', 'punches', 'marries', 'devise', 'goes', 'says', 'sees', 'rescues', 'runs', 'holds', 'sets', 'confirms']	['shows', 'finds', 'telling', 'get']	['Hall']				
5315	6429872	Meghna		['decides', 'loathes']	['take']	['wife', 'chagrin', 'front']			F	
5316	6429872	Aditi Shrikant Pandit		['intrigued', 'pregnant', 'decides', 'tries', 'returns', 'continues', 'realizes', 'opens', 'complete', 'won', 'breaks', 'asks', 'missed', 'elated', 'punishes']	['tell', 'loathes', 'Goa', 'reaches', 'punishes', 'take', 'consult']	['husband', 'sister', 'resolve', 'feelings', 'son']				
5317	6429872	Ravi Bapat		['friend']	['marrying']	['surprise', 'front']				
5318	686006	Wead		['spends', 'returns', 'achieves', 'pushes', 'paralyzed', 'breaks']	['promoted']					
5319	686006	Minnie				['wife']				
5320	3815462	William Barton		['capture', 'ruins']	['done', 'kills']	['hearted']				
5321	28013587	Lukas Reyes								
5322	33412374	Sam Butler		['picks', 'shoots', 'leaves', 'enters', 'follows', 'breaks', 'grabs', 'stabs', 'raises', 'proceeds', 'ties', 'attempts', 'glares']	['rape', 'finds']					
5323	14746837	Jane		['became']	['dump']	['apartment']				
5324	14746837	Moe		['shows']		['husband']			M	
5325	2155510	Cathy		['fights']	['kill', 'tells']	['wife']				
5326	2155510	Richard Coberts	businessman	['removes', 'answers', 'finds', 'becomes', 'goes', 'overjoyed', 'victim', 'wakes']					M	
5327	3043729	Kay Eaton				['wife']				
5328	3043729	Arthur Eaton	Secretary of State	['scribbles', 'tell', 'meeting', 'gives', 'setting', 'assures', 'come']	['urged', 'take']	['note', 'wife', 'Secretary']				
5329	28620465	Nanda	musician	['tells', 'explains', 'started', 'makes', 'feels', 'saw', 'joins', 'denies', 'satisfied', 'follows', 'understands', 'understood']	['killing', 'telling', 'complete', 'engaged', 'threatens', 'asks', 'help', 'tells', 'suspects']	['refusal', 'car', 'daily', 'week', 'routine', 'home', 'engine', 'wife']				
5330	12135919	Alexandre Beck	doctor						M	
5331	12135919	Margot		['reuniting', 'alive', 'shot', 'discovered']	['seen', 'fact', 'e-mail']	['father', 'reappearance', 'murder', 'fake', 'wife']				
5332	23205990	Don Luciano	magnate	['cooping', 'refuses', 'live', 'refuse']		['murder']				
5333	23205990	Moyra		['marry', 'argue', 'comes', 'had', 'go', 'leaves']	['sees', 'kick', 'named', 'get']	['accepted', 'room', 'girlfriend']				
5334	23205990	Vito Giancamo		['agrees']	['marry']	['named', 'offer']				
5335	23205990	Graziella		['enough', 'picked', 'chosen', 'makes', 'gets']		['mother', 'wife']				
5336	8231713	Ibrahim	doctor		['killed']	['son', 'death']				
5337	35681617	Radha		['tells', 'marry', 'love']	['keep', 'kidnaps']	['daughter']				
5338	35681617	Vikram		['frees', 'surrenders', 'warns', 'comes', 'goes']	['marry', 'imprisoned']	['man']			M	
5339	4913923	Anders		['saved']						
5340	4913923	Jacob		['encourages', 'asks', 'appear', 'suffers', 'takes']	['marries', 'getting']	['death']				
5341	194664	Wilma		['arrive', 'interrupted', 'abandons']	['explain']	['wife']				
5342	194664	Barney Rubble		['revealing', 'reconcile', 'rescues', 'appreciates']	['lynch', 'help', 'lures', 'has']	['restaurant']			M	
5343	194664	Fred Flintstone	executive	['turns', 'fired', 'loaned', 'reconcile', 'did', 'realizes', 'gives', 'confesses', 'concerned', 'agrees', 'disappointed', 'fails', 'leaves', 'uses', 'figures']	['promoted', 'lynch', 'pay', 'chased', 'questioned', 'determined', 'lures', 'catch', 'abandons']	['attraction', 'day']			M	
5344	15591569	Chusov	Colonel	['informs', 'confirms', 'arrives', 'admits', 'listens']		['head', 'head']				
5345	15591569	Antonina				['wife']				
5346	15591569	David Gottsman	Lt. Colonel	['invites', 'figures', 'spent', 'pushes', 'discovers', 'come', 'receives', 'has', 'recommends', 'reveals', 'travels', 'summons', 'understands', 'suggests', 'gives', 'arrives', 'adopts']	['arrested', 'brought', 'told', 'entered', 'releases', 'sent']	['command', 'head', 'authority', 'friend', 'keeping', 'group', 'request', 'his', 'driver', 'conclusion', 'assistant', 'arrest', 'death', 'family']				
5347	15591569	Vitaliy Krechetov	Assistant Major Prosecutor investigator Major	['Academic', 'recruits', 'grabs', 'realises', 'attempts', 'serve', 'stabs', 'shoots', 'reveals', 'feels', 'remembers']	['Academic', 'confronts', 'inform', 'pass', 'gave']	['house', 'story', 'advice', 'impales', 'pipe', 'wife', 'Prosecutor', 'body', 'plan', 'Academic']				
5348	18967846	Elinor Knapp								
5349	18967846	Jimmie Vance		['marry']						
5350	190416	Archie Lee Meighan		['waits', 'retaliates']	['Suspecting']	['business', 'competitor']				
5351	190416	Baby Doll Meighan								
5352	6002183	Horton	teacher	['refuses', 'decides', 'resolves', 'takes', 'forgives', 'find', 'thinking', 'finds', 'has', 'recovers', 'right']	['place', 'give', 'offers', 'get', 'rally']	['beliefs', 'confronting', 'voice', 'spirit', 'teacher', 'goal']				
5353	17415776	Gill MacBean		['calls', 'tracks', 'remains', 'gives', 'welcome']	['knocks', 'opposed']	['eyed']				
5354	17415776	Sairy				['wife']				
5355	17415776	Henry Carson	schoolteacher	['cast', 'reveals', 'able', 'knocks', 'takes', 'took', 'offers', 'talks', 'welcome', 'kills', 'proves', 'captures']	['got', 'promise', 'help', 'worker', 'reveal', 'talk', 'forced']					
5356	7671792	Dagwood Bumstead								
5357	7671792	Pig Pen								
5358	14958744	Cantinflas		['goes', 'tries', 'learns', 'got', 'calms', 'buys']	['climb', 'leave', 'prompted', 'leaves', 'rescue', 'get']					
5359	30873849	Ernst Hanfstaengl	entrepreneur	['fallen', 'makes', 'becomes']	['fallen']	['wife', 'entrepreneur', 'wife', 'home']			M	
5360	1118829	Gil Buckman	executive	['parents', 'opens']	['telling']	['brother', 'sister']			M	
5361	4901314	Maarten		['comes', 'had']	['confessed']	['play', 'rancid']				
5362	4901314	Conny				['wife']				
5363	23844677	Rosa Senta	model	['takes', 'rescued', 'has']	['mollify', 'take', 'takes']	['sweetheart']			F	
5364	12835632	Bill Johnson	baseball player	['disguise', 'engage', 'comes', 'get', 'player', 'tries']	['forced', 'matriculate', 'get', 'enjoy']					
5365	23735483	Priscilla				['husband']				
5366	23735483	Richard Antrem	writer	['realizes', 'catches']		['heart']				
5367	30862978	Vijay			['wed']					
5368	30862978	Minni		['learn', 'wed', 'tell']						
5369	9034263	Ram Kumar Saxena								
5370	23893107	Eloise Dalton				['husband', 'daughter']				
5371	23893107	Marion Dalton		['certain', 'found', 'leads', 'pursues', 'catches']						
5372	25336781	Larry		['advises']	['leaving']					
5373	25336781	Lynn Schaffer	senator guard	['tries', 'receives', 'able', 'silent']	['allowed', 'stop', 'stop', 'take', 'determined', 'convince', 'serve', 'reach']	['few', 'one']				
5374	24759298	Narayani				['wife']				
5375	30913159	Susan	novelist gamekeeper owner	['moves', 'left', 'witnessed', 'confides', 'channeling', 'suffered']	['made', 'sent', 'spend', 'married', 'exposing', 'taken', 'drugged']	['killer']				
5376	30913159	David	owner	['goes', 'leaves']	['shown']	['husband']				
5377	10938786	Nisha		['married']		['daughter']				
5378	1075838	Alistair Hennessey		['suave', 'successful', 'rich']	['married']	['nemesis']			M	
5379	1075838	Eleanor		['reveals', 'falls']	['moved']	['wife', 'puzzled']				
5380	1075838	Steve Zissou	pilot oceanographer	['decides', 'tracks', 'includes', 'father', 'eaten', 'feared', 'sterile', 'working']	['document', 'injuring', 'kill', 'viewed', 'determined']	['crew', 'producer', 'documentary', 'vessel', 'nemesis', 'wife']			M	
5381	25417931	Randy Brent	actor	['retired', 'famous', 'role']	['casting', 'prevent', 'cast', 'hire', 'catches', 'marries']	['film']			M	
5382	25417931	Elena Scheider	prostitute	['throws', 'learns', 'seduces', 'try', 'become']	['suggests', 'married', 'prevent', 'talk']	['furious']			F	
5383	1720492	Bernard Berkman	novelist	['renting', 'asks', 'collapses']	['dating', 'calls', 'taken', 'told']				M	
5384	4069403	Sharon		['sitting', 'engages', 'persistent', 'decides', 'refuses']	['raptured', 'renounce']	['woman']			F	
5385	4069403	Randy			['join']	['husband']			M	
5386	29588452	Aida				['wife']				
5387	29588452	Rabih			['include']				M	
5388	646009	Liliana		['final']		['wife']				
5389	646009	Javier								
5390	20333594	Jonas Trapp	cowboy	['met', 'encounters', 'mounted', 'took', 'stumbles', 'branded', 'marries', 'cowboy', 'beaten', 'heads', 'walk', 'knock', 'runs', 'continues']	['consumed', 'finds', 'ambushed', 'gone', 'sees', 'named']	['father', 'money', 'cracks', 'named']				
5391	20333594	Jessie Larkin	farmer	['encounters', 'pretends', 'left']	['pregnant']	['aunt']				
5392	18153153	Diana		['learns']		['wife']				
5393	18153153	Wayne Beering		['creates', 'complains']					M	
5394	18153153	Jack Harris		['makes', 'join', 'helps', 'live']	['investigate']	['business']			M	
5395	5304218	Krishnaveni	prostitute	['prostitute']	['beats', 'kill']				F	
5396	5304218	Selvi		['sister']	['meets']				F	
5397	2001394	Roy			['he']					
5398	2001394	Kit Preston		['starts', 'tells', 'receives', 'delusional', 'meet', 'ballet', 'begs', 'returns', 'wife', 'lives', 'becomes']	['killed', 'call', 'trapped', 'kill', 'confronts', 'take', 'escorts', 'enters', 'tells']	['American', 'shaken', 'phone', 'nervousness']				
5399	2001394	Aunt Bea		['questions', 'ballet', 'take', 'waits', 'arrives']	['meet', 'asks', 'help']				F	
5400	7558804	Archana		['buys', 'moved', 'gives']	['fool', 'urges', 'stay']	['knowledge', 'wife', 'lives']				
5401	7558804	Raj Khanna	businessman	['becomes', 'urges']	['fool', 'marred', 'keep', 'cure']	['hope', 'freeing', 'alcoholism', 'will']			M	
5402	7558804	Ballu Mamaji	servant							
5403	7558804	Tina		['marry', 'gives', 'person', 'goes', 'meets']		['daughter']			F	
5404	7558804	Sweety		['runs', 'age', 'refuses', 'remains', 'marry']	['named', 'marry']	['ferocity']				
5405	33703767	Chiang Mai								
5406	1870643	Philip II		['decides', 'fighting', 'angry']	['send', 'joins']	['court']				
5407	1870643	Roxane			['marries']	['daughter']				
5408	1870643	Olympias		['committed']	['prevent']	['spouse']			F	
5409	33757322	Gary			['save', 'left']	['brother', 'warnings', 'scrawny', 'adverse']				
5410	29119625	Geoffrey Lymes		['sees', 'become']	['attracted', 'admit', 'forced']	['home', 'astonishment', 'amusement', 'friend']				
5411	29119625	Anne		['goes', 'wish', 'pleasant', 'run', 'amusing', 'thrilled']	['throw', 'found', 'be']	['wife']				
5412	31235673	Taeju	singer	['wants']	['singer']	['style']				
5413	9034707	Yash Thakur		['takes', 'comes', 'marries']	['know', 'convince']	['dad', 'friend']			M	
5414	9034707	Prathna			['marries']	['his']				
5415	26803725	Pooja		['happy']	['marries']					
5416	26803725	Kundan	driver	['becomes', 'seeks', 'drives', 'decides', 'begins', 'came', 'takes', 'breaks', 'gets']	['send', 'helps', 'arrested', 'joined', 'tells', 'eliminate', 'move']	['brother', 'friends', 'activities', 'search']			M	
5417	33343765	Giuseppe Conlon		['wrote', 'spent', 'received', 'died']						
5418	33343765	Sarah Conlon				['wife']				
5419	14790860	Domingos Xavier			['taken']	['Angolan', 'revolutionary', 'wife', 'arrest']				
5420	25715998	Ryoko				['wife']				
5421	25715998	Tetsuro Muraki	businessman						M	
5422	2852763	Bala		['fall', 'decide', 'realize']	['meet', 'marry', 'elope']	['accident', 'daughter']			F	
5423	2852763	A. Aras		['wakes', 'criticises', 'falls', 'deceives', 'walks', 'realizes', 'God', 'recounts', 'takes', 'marry', 'donates', 'mentions', 'retrieves', 'watches', 'meets', 'comes', 'underestimates', 'regain', 'defends', 'concluding']	['thanks', 'asks', 'share', 'bleed', 'causing', 'punches', 'forced', 'throw', 'prefers', 'punch', 'accuses', 'leaves', 'cry', 'tells']	['abbreviated', 'resentment', 'blood', 'tired', 'tempered']				
5424	34016021	Pichamuthu				['friend']				
5425	34016021	Thillainathan		['made', 'got', 'decided', 'returned', 'went']	['helped', 'get', 'find', 'save']	['amazed']				
5426	4179770	Xavier Quinn	maid chief of police	['watches', 'works', 'wakes', 'stops', 'tracks', 'notices', 'clashes', 'has', 'finds', 'chief', 'believe']	['introduces', 'find', 'picked', 'apprehend']	['worries', 'friend', 'friend']			M	
5427	4179770	Hadley Elgin							F	
5428	14344144	Horst	doctor	['takes', 'doctor', 'pretends', 'acting', 'becomes', 'makes', 'married']	['doctor', 'finds', 'apologize', 'forced']	['offer', 'visits', 'collaborator']				
5429	14344144	Josef	doctor	['risks', 'proposes', 'accepts', 'tells', 'invites', 'needs', 'hates', 'gets', 'finds', 'protests', 'Slavs', 'runs', 'walks']	['produce', 'considered']	['invalid', 'house', 'lie', 'plea']	Jew			
5430	14344144	Marie		['ambivalent', 'goes', 'refuses', 'spends']	['accept', 'helps']	['wife']				
5431	28873034	Randolph Courtney	Captain	['attend', 'stunned', 'corrects']	['pities']	['genteel', 'homeless', 'tutelage']				
5432	28722138	Howard Hansen		['know']		['agent']				
5433	903776	Dick Cheney	president Vice President President	['uses']		['III']				
5434	903776	Zahra				['wife']				
5435	5516533	Carla	companion	['prove', 'erupts', 'seeks', 'set']	['hypnotized']	['mesmerized']				
5436	5516533	Hagen Durward			['seeing', 'kills', 'destroying']	['coachman', 'husband', 'friend', 'ridden', 'gaze']				
5437	2056353	Inger		['gone', 'sits', 'attempts', 'dies', 'pregnant']	['raise', 'take', 'convince']	['funeral', 'daughter', 'life', 'pious', 'difficulties', 'coffin']				
5438	2056353	Mikkel		['has', 'embraces', 'proclaims']	['married']	['eldest']				
5439	841551	Herb Kline		['suffers']		['One', 'body', 'wife', 'them']				
5440	841551	Nora			['cocoons', 'inform']	['wife']				
5441	585824	Rudy		['alive', 'working', 'intends', 'seems', 'recovers', 'kills', 'follows', 'have', 'worn', 'come', 'move']	['shot', 'knocks']	['head', 'armed']				
5442	585824	Harold			['named', 'treat']					
5443	585824	Jack Benyon		['taunts', 'manages', 'seems']	['counting', 'shoots', 'get']	['brother', 'orders', 'body', 'toughs', 'thugs']				
5444	585824	Carol		['incredulous', 'waits', 'insists', 'tells', 'kill', 'had', 'draws']	['given', 'sends', 'urges', 'pursue', 'crossing', 'get']	['station']				
5445	4716649	Samson Cavor				['wish', 'Bedford', 'niece']				
5446	18986931	Colin Diamond	salesman	['discovering']		['lust', 'mind']			M	
5447	18986931	Liz				['boyfriend', 'wife', 'infidelity']				
5448	25590057	Nick	musician	['begins', 'rushes', 'realizes', 'surmises', 'wasting']	['tells', 'killed', 'think', 'help', 'confronts']	['wanting', 'efforts', 'but', 'bodies']				
5449	25590057	Liz		['happier', 'tells', 'had', 'sinks', 'reveals']	['approaches', 'forcing', 'release']	['wife']				
5450	25590057	Christine	musician	['mistake']	['catch', 'killed']	['girlfriend']				
5451	17653406	Paul		['agrees', 'angry']		['husband']				
5452	17653406	Bob				['husband']				
5453	17653406	Barbra Anne Cummins	doctor				Catholic			
5454	17653406	Geraldine Cummins				['husband', 'brother']		16		
5455	17653406	Annalise		['becomes', 'calls', 'meet', 'comes', 'suggests', 'opts', 'thrilled']	['go', 'learn']	['husband']				
5456	4343497	Philip				['husband']				
5457	4343497	Gene F. Clifford	Doctor	['taught', 'begins', 'meets', 'kills', 'had', 'leases', 'prepares', 'learns', 'persuades', 'arrives']	['attack', 'gone', 'prompting', 'kill', 'saves']	['plan', 'same', 'insistence', 'mail', 'Thinking', 'real', 'stabbing']				
5458	4343497	Carol Grayland	estate agent	['overhears', 'recognizes', 'confronts']	['marry', 'courting', 'kill', 'persuades', 'send', 'attack', 'gone']	['husband', 'friend']				
5459	8982096	Phoebe Ann Naylor								
5460	8982096	Don Andrea Baldazar								
5461	6238106	Francis		['planned', 'tells', 'takes', 'get', 'draws', 'has', 'wants']	['give']	['behaviour', 'oldest']			M	
5462	33790053	Mu Guiying								
5463	33790053	Yang Zongbao								
5464	31567568	Bill		['decides']	['find']				M	
5465	31567568	Maggie				['wife']			F	
5466	26072991	Lucky		['explains', 'begins']	['captured', 'get']	['wife']			F	
5467	26072991	William Hare	actress	['tells', 'explains', 'look', 'decide', 'return', 'goes', 'want', 'arrive', 'see', 'share', 'make', 'content']	['kidnapped', 'transport', 'captured', 'flung']	['wife', 'captured']			M	
5468	449547	Della		['alive', 'dead']	['raped', 'killed']	['wife']				
5469	449547	Dario		['betrays', 'discovers']	['pull', 'arrives']				M	
5470	449547	Franz Sanchez		['takes', 'flees', 'attempts', 'admits', 'attacks']	['kill', 'assassinate', 'sets']	['price', 'Burning', 'scientists', 'residence', 'plane', 'employment', 'presentation', 'shipment', 'manager']			M	
5471	3084841	Paul		['invited', 'confronts', 'begins']	['abuse', 'strangle', 'killed', 'tells']	['body', 'father', 'advances', 'distressed']				
5472	3084841	Olivia		['remains', 'turned', 'claims', 'comes']		['wife']				
5473	3463593	Stephen Sorenson	leader	['remains', 'discovers']	['record']	['leader']				
5474	3463593	Maggie		['evacuate']						
5475	13783850	Teddy		['adopted']	['choose']	['wife', 'grown', 'boy', 'mother', 'dad']				
5476	19978736	Mary Haines		['confronts', 'succeeds', 'leaves', 'overhears', 'meets', 'begins', 'keep', 'explains', 'decide', 'settle', 'heads', 'decides', 'reveals', 'tells', 'learns', 'manages', 'hosts', 'chooses']	['urge', 'tells', 'sets', 'have', 'come', 'informs', 'stay']	['friends', 'wife', 'new', 'husband', 'Little', 'cousin', 'triumphant', 'mind', 'mother']				
5477	19978736	Buck			['have']	['career', 'anniversary', 'husband']				
5478	19978736	Stephen		['call', 'is', 'mentions']	['have', 'lose', 'win']	['infidelity', 'wife']				
5479	19978736	Little Mary								
5480	101910	Roger Simmons		['forces', 'pushed', 'attempts', 'admits', 'insists', 'asks']	['stop', 'man', 'destroys']	['weight', 'sending', 'death', 'wife']				
5481	9264215	Darlene Madison	singer	['unable', 'returns']	['weds', 'deal']				F	
5482	9264215	Dewey Cox		['dies', 'becomes', 'denies', 'busted', 'reunites', 'upset', 'tries', 'makes', 'decides', 'begins', 'continues', 'goes', 'accepts', 'produces', 'pays', 'gave', 'writes', 'takes', 'play', 'feel', 'jogging', 'talks', 'natural', 'gets', 'weds', 'spends', 'stumbles', 'reluctant', 'hosting', 'regains']	['introduced', 'lose', 'brought', 'criticize', 'challenges', 'leave', 'tells', 'consumed', 'play', 'forgives', 'berates', 'inform', 'have', 'introduces', 'do', 'causes']	['old', 'mother', 'song', 'pity', 'brother', 'father']		fourteen - year - old	M	
5483	9264215	Dewey Cox		['dies', 'becomes', 'denies', 'busted', 'reunites', 'upset', 'tries', 'makes', 'decides', 'begins', 'continues', 'goes', 'accepts', 'produces', 'pays', 'gave', 'writes', 'takes', 'play', 'feel', 'jogging', 'talks', 'natural', 'gets', 'weds', 'spends', 'stumbles', 'reluctant', 'hosting', 'regains']	['introduced', 'lose', 'brought', 'criticize', 'challenges', 'leave', 'tells', 'consumed', 'play', 'forgives', 'berates', 'inform', 'have', 'introduces', 'do', 'causes']	['old', 'mother', 'song', 'pity', 'brother', 'father']		fourteen - year - old	M	
5484	7400070	Buddy Visalo		['decides', 'crooner', 'feels', 'evicts', 'sets']	['discovered', 'buy']	['dream', 'American']				
5485	7400070	Estelle		['has', 'manages']	['chooses', 'undermine']	['wife', 'fiancée', 'lack']				
5486	5113496	Bhola - Belu		['takes', 'comes', 'suggests', 'loses', 'misguided', 'marries', 'hears', 'try']	['exploit', 'follows', 'meets']	['sister', 'dog']				
5487	5113496	Rita		['moves']	['marries']					
5488	5113496	Pradhan	Inspector	['saves', 'come', 'helps', 'meets', 'suspects', 'marries']		['house', 'home']				
5489	34237533	Siddharth Roy	writer	['completes', 'looses']	['reconciled', 'find', 'found']	['writer']			M	
5490	34953673	Mouloud		['sets', 'tries']	['retrieve']	['journey']				
5491	34953673	Fatima				['wife']				
5492	6703830	Lancelot		['fights', 'have', 'goes', 'seeks']	['loves', 'meets']	['Knights']			M	
5493	6703830	Arthur	King	['fall', 'finds', 'kill', 'establishes']	['loves', 'marries']	['decline', 'advisor']				
5494	8343583	Shelby Ashton		['interfering']						
5495	22410343	Pavel Malina								
5496	22410343	Štěpa Kiliánová								
5497	640040	Jim		['had']	['tell']					
5498	640040	Rachel	assistant	['admits', 'loves', 'died', 'wants']	['trapped', 'have']	['her', 'assistant']				
5499	20288060	Mamata		['travelling']	['forced', 'marry', 'confronts']	['father', 'husband']				
5500	20288060	Avinash		['comes']	['marry']	['life', 'husband', 'officer']				
5501	34155454	Banu		['accept', 'trapped', 'girl', 'forgives', 'gets', 'understands', 'asks']	['meets', 'married', 'seduces']	['background']				
5502	34155454	Gopal	bachelor	['accepts', 'married', 'reveal', 'feels', 'convinces', 'gets', 'introduces', 'turns', 'stop', 'finds', 'seduces', 'denies', 'runs', 'struggles', 'becomes']	['save', 'given', 'arrested', 'trapped']	['shocks', 'family']				
5503	1686679	Tony		['decides', 'sets', 'distraught', 'falls', 'puts', 'keeps', 'happy', 'calls', 'sells']	['hire', 'shows', 'have', 'married', 'approaches']	['father', 'mother']				
5504	1686679	Hisako		['begins']	['cry', 'calls']	['woman']				
